,0,1,2
8178,After Earth ,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",(2013)
8179,Now You See Me ,"['Crime', 'Mystery', 'Thriller']",(2013)
8180,Inhuman Resources (Redd Inc.) ,"['Horror', 'Thriller']",(2012)
8181,"Way, Way Back, The ","['Comedy', 'Drama']",(2013)
8182,Much Ado About Nothing ,"['Comedy', 'Drama', 'Romance']",(2012)
8183,Man of Steel ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'IMAX']",(2013)
8184,"Kings of Summer, The ",['Comedy'],(2013)
8185,"Purge, The ","['Crime', 'Horror', 'Thriller']",(2013)
8186,Rapture-Palooza ,"['Comedy', 'Fantasy']",(2013)
8187,20 Feet from Stardom (Twenty Feet from Stardom) ,['Documentary'],(2013)
8188,"Bling Ring, The ","['Crime', 'Drama']",(2013)
8189,Monsters University ,"['Adventure', 'Animation', 'Comedy']",(2013)
8190,Schlussmacher ,['Comedy'],(2013)
8191,Fullmetal Alchemist: The Sacred Star of Milos ,"['Action', 'Adventure', 'Animation']",(2011)
8192,Maniac ,"['Horror', 'Thriller']",(2012)
8193,Not Suitable for Children ,"['Comedy', 'Romance']",(2012)
8194,Pacific Rim ,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",(2013)
8195,LEGO Batman: The Movie - DC Heroes Unite ,"['Action', 'Adventure', 'Animation']",(2013)
8196,"Best Offer, The (Migliore offerta, La) ",['Thriller'],(2013)
8197,Adam and Eve (National Lampoon's Adam & Eve) ,"['Comedy', 'Drama', 'Romance']",(2005)
8198,World War Z ,"['Action', 'Drama', 'Horror', 'IMAX']",(2013)
8199,Elysium ,"['Action', 'Drama', 'Sci-Fi', 'IMAX']",(2013)
8200,Despicable Me 2 ,"['Animation', 'Children', 'Comedy', 'IMAX']",(2013)
8201,White House Down ,"['Action', 'Drama', 'Thriller', 'IMAX']",(2013)
8202,"World's End, The ","['Action', 'Comedy', 'Sci-Fi']",(2013)
8203,Redemption (Hummingbird) ,"['Action', 'Crime', 'Thriller']",(2013)
8204,"Heat, The ","['Action', 'Comedy', 'Crime']",(2013)
8205,"Lone Ranger, The ","['Action', 'Adventure', 'Western', 'IMAX']",(2013)
8206,Passion ,"['Crime', 'Drama', 'Mystery', 'Thriller']",(2012)
8207,V/H/S/2 ,"['Horror', 'Thriller']",(2013)
8208,"Knot, The ","['Comedy', 'Romance']",(2012)
8209,The Spectacular Now ,"['Comedy', 'Drama', 'Romance']",(2013)
8210,"Lifeguard, The ","['Comedy', 'Drama']",(2013)
8211,Sharknado ,['Sci-Fi'],(2013)
8212,Craig Ferguson: I'm Here To Help ,"['Comedy', 'Documentary']",(2013)
8213,Stuck in Love ,"['Comedy', 'Drama', 'Romance']",(2012)
8214,Class Act ,['Comedy'],(1992)
8215,Fruitvale Station ,['Drama'],(2013)
8216,R.I.P.D. ,"['Action', 'Comedy', 'Fantasy']",(2013)
8217,"Field in England, A ","['Drama', 'Fantasy', 'Thriller', 'War']",(2013)
8218,"Conjuring, The ","['Horror', 'Thriller']",(2013)
8219,Turbo ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",(2013)
8220,"Wolverine, The ","['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",(2013)
8221,Drinking Buddies ,"['Comedy', 'Drama', 'Romance']",(2013)
8222,Red 2 ,"['Action', 'Comedy', 'Crime', 'Thriller']",(2013)
8223,Coffee Town ,['Comedy'],(2013)
8224,Revenge for Jolly! ,"['Comedy', 'Drama']",(2012)
8225,2 Guns ,"['Action', 'Comedy', 'Crime']",(2013)
8226,Blue Jasmine ,['Drama'],(2013)
8227,"Great Beauty, The (Grande Bellezza, La) ","['Comedy', 'Drama']",(2013)
8228,3 dev adam (Three Giant Men) (,"['Action', 'Adventure', 'Sci-Fi']",1973) 
8229,Louis C.K.: Oh My God ,['Comedy'],(2013)
8230,Percy Jackson: Sea of Monsters ,"['Adventure', 'Children', 'Fantasy']",(2013)
8231,"Smurfs 2, The ","['Animation', 'Children', 'Comedy']",(2013)
8232,Alan Partridge: Alpha Papa ,['Comedy'],(2013)
8233,Man of Tai Chi ,"['Action', 'IMAX']",(2013)
8234,Batman: Mystery of the Batwoman ,"['Action', 'Animation', 'Children', 'Crime']",(2003)
8235,We're the Millers ,"['Comedy', 'Crime']",(2013)
8236,Grown Ups 2 ,['Comedy'],(2013)
8237,Kick-Ass 2 ,"['Action', 'Comedy', 'Crime']",(2013)
8238,Riddick ,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",(2013)
8239,Planes ,"['Adventure', 'Animation', 'Comedy']",(2013)
8240,Blackfish ,['Documentary'],(2013)
8241,"Wind Rises, The (Kaze tachinu) ","['Animation', 'Drama', 'Romance']",(2013)
8242,Jobs ,['Drama'],(2013)
8243,Lee Daniels' The Butler ,['Drama'],(2013)
8244,In a World... ,['Comedy'],(2013)
8245,About Time ,"['Drama', 'Fantasy', 'Romance']",(2013)
8246,Justice League: Crisis on Two Earths ,"['Action', 'Animation', 'Sci-Fi']",(2010)
8247,You're Next ,"['Horror', 'Thriller']",(2011)
8248,Maria Bamford: The Special Special Special! ,['Comedy'],(2012)
8249,Getaway ,"['Action', 'Crime']",(2013)
8250,"Mystery of the Third Planet, The (Tayna tretey planety) ","['Adventure', 'Animation', 'Sci-Fi']",(1981)
8251,Rage of Honor ,"['Action', 'Crime']",(1987)
8252,Gravity ,"['Action', 'Sci-Fi', 'IMAX']",(2013)
8253,What If ,"['Comedy', 'Drama', 'Romance']",(2013)
8254,"History of Future Folk, The ","['Adventure', 'Comedy', 'Musical', 'Sci-Fi']",(2012)
8255,Prisoners ,"['Drama', 'Mystery', 'Thriller']",(2013)
8256,Austenland ,"['Comedy', 'Romance']",(2013)
8257,Insidious: Chapter 2 ,"['Horror', 'Thriller']",(2013)
8258,Rush ,"['Action', 'Drama']",(2013)
8259,"Family, The ","['Action', 'Comedy', 'Crime']",(2013)
8260,Short Term 12 ,['Drama'],(2013)
8261,Collision Course ,"['Action', 'Comedy', 'Thriller']",(1989)
8262,"To Do List, The ",['Comedy'],(2013)
8263,Inescapable ,"['Action', 'Drama', 'War']",(2012)
8264,Nebraska ,"['Adventure', 'Drama']",(2013)
8265,Enough Said ,"['Comedy', 'Drama', 'Romance']",(2013)
8266,Don Jon ,"['Comedy', 'Drama', 'Romance']",(2013)
8267,Mood Indigo (L'écume des jours) ,"['Drama', 'Fantasy']",(2013)
8268,"Century of the Self, The ",['Documentary'],(2002)
8269,Crystal Fairy & the Magical Cactus and 2012 ,"['Adventure', 'Comedy']",(2013)
8270,Bad Milo (Bad Milo!) ,"['Comedy', 'Horror']",(2013)
8271,Runner Runner ,"['Crime', 'Drama', 'Thriller']",(2013)
8272,Blue Is the Warmest Color (La vie d'Adèle) ,"['Drama', 'Romance']",(2013)
8273,Cloudy with a Chance of Meatballs 2 ,"['Animation', 'Children', 'Comedy', 'Fantasy']",(2013)
8274,Captain Phillips ,"['Adventure', 'Drama', 'Thriller', 'IMAX']",(2013)
8275,"All Dogs Christmas Carol, An ","['Animation', 'Children', 'Comedy', 'Musical']",(1998)
8276,Machete Kills (Machete 2) ,"['Action', 'Crime', 'Thriller']",(2013)
8277,Filth ,"['Comedy', 'Crime', 'Drama']",(2013)
8278,Escape Plan ,"['Action', 'Mystery', 'Thriller']",(2013)
8279,"Thief of Paris, The (Le voleur) ","['Comedy', 'Crime', 'Drama']",(1967)
8280,Carrie ,"['Drama', 'Horror']",(2013)
8281,UnHung Hero ,['Documentary'],(2013)
8282,"Counselor, The ","['Crime', 'Drama', 'Thriller']",(2013)
8283,Escape From Tomorrow ,"['Drama', 'Fantasy', 'Horror']",(2013)
8284,"Double, The ","['Comedy', 'Drama', 'Thriller']",(2013)
8285,12 Years a Slave ,['Drama'],(2013)
8286,All Is Lost ,"['Action', 'Adventure', 'Drama']",(2013)
8287,Ender's Game ,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",(2013)
8288,Jackass Presents: Bad Grandpa ,['Comedy'],(2013)
8289,Thor: The Dark World ,"['Action', 'Adventure', 'Fantasy', 'IMAX']",(2013)
8290,Dallas Buyers Club ,['Drama'],(2013)
8291,"Selfish Giant, The ",['Drama'],(2013)
8292,Last Vegas ,"['Comedy', 'Drama', 'Romance']",(2013)
8293,Philomena ,"['Comedy', 'Drama']",(2013)
8294,"Book Thief, The ","['Children', 'Drama', 'War']",(2013)
8295,The Hunger Games: Catching Fire ,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",(2013)
8296,"Hobbit: The Desolation of Smaug, The ","['Adventure', 'Fantasy', 'IMAX']",(2013)
8297,47 Ronin ,"['Action', 'Adventure', 'Fantasy']",(2013)
8298,Delivery Man ,['Comedy'],(2013)
8299,Charlie Countryman ,"['Action', 'Comedy', 'Romance']",(2013)
8300,Red Flag ,"['Comedy', 'Drama', 'Romance']",(2012)
8301,"Day of the Doctor, The ","['Adventure', 'Drama', 'Sci-Fi']",(2013)
8302,Guilty of Romance (Koi no tsumi) (,"['Crime', 'Drama', 'Horror']",2011) 
8303,Frozen ,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Musical', 'Romance']",(2013)
8304,Inside Llewyn Davis ,['Drama'],(2013)
8305,"Wolf of Wall Street, The ","['Comedy', 'Crime', 'Drama']",(2013)
8306,Homefront ,"['Action', 'Crime', 'Thriller']",(2013)
8307,Mandela: Long Walk to Freedom ,['Drama'],(2013)
8308,Evangelion: 3.0 You Can (Not) Redo ,"['Action', 'Animation', 'Drama']",(2012)
8309,All is Bright ,"['Comedy', 'Drama']",(2013)
8310,Tim's Vermeer ,['Documentary'],(2013)
8311,American Hustle ,"['Crime', 'Drama']",(2013)
8312,"Secret Life of Walter Mitty, The ","['Adventure', 'Comedy', 'Drama']",(2013)
8313,Her ,"['Drama', 'Romance', 'Sci-Fi']",(2013)
8314,RoboGeisha (Robo-geisha) ,"['Action', 'Comedy', 'Sci-Fi']",(2009)
8315,"Christmas Carol, A ","['Drama', 'Fantasy']",(1977)
8316,Lone Survivor ,"['Action', 'Drama', 'Thriller', 'War']",(2013)
8317,Saving Mr. Banks ,"['Comedy', 'Drama']",(2013)
8318,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) ,"['Action', 'Drama']",(1964)
8319,Oldboy ,"['Action', 'Drama', 'Mystery']",(2013)
8320,Dampfnudelblues ,"['Comedy', 'Crime']",(2013)
8321,Anchorman 2: The Legend Continues ,['Comedy'],(2013)
8322,Snowpiercer ,"['Action', 'Drama', 'Sci-Fi']",(2013)
8323,Only Old Men Are Going to Battle (V boy idut odni stariki) ,"['Comedy', 'Drama', 'War']",(1973)
8324,Guest from the Future (Gostya iz buduschego) ,"['Adventure', 'Drama', 'Sci-Fi']",(1985)
8325,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) ","['Comedy', 'Romance']",(1967)
8326,Haunter ,"['Horror', 'Mystery', 'Thriller']",(2013)
8327,Wrong Cops ,"['Comedy', 'Crime']",(2013)
8328,"Muppet Christmas: Letters to Santa, A ","['Children', 'Comedy']",(2008)
8329,Ninja: Shadow of a Tear ,"['Action', 'Crime', 'Thriller']",(2013)
8330,"Fuck You, Goethe (Fack Ju Göhte) ",['Comedy'],(2013)
8331,High School ,['Comedy'],(2010)
8332,Grudge Match ,['Comedy'],(2013)
8333,Highlander: The Search for Vengeance ,"['Action', 'Adventure', 'Fantasy']",(2007)
8334,Only Lovers Left Alive ,"['Drama', 'Horror', 'Romance']",(2013)
8335,Cats ,['Musical'],(1998)
8336,MacGyver: Trail to Doomsday ,"['Action', 'Adventure']",(1994)
8337,Bad Karma ,['Thriller'],(2012)
8338,Hunting Elephants ,"['Comedy', 'Crime']",(2013)
8339,Dragon Ball Z: Battle of Gods ,"['Action', 'Animation', 'Fantasy', 'IMAX']",(2013)
8340,Freezer ,"['Action', 'Thriller']",(2014)
8341,We Are What We Are ,"['Drama', 'Horror', 'Mystery', 'Thriller']",(2013)
8342,Dragon ball Z 04: Lord Slug ,"['Animation', 'Children']",(1991)
8343,Chinese Puzzle (Casse-tête chinois) ,"['Comedy', 'Romance']",(2013)
8344,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) ,"['Action', 'Adventure', 'Animation', 'Children']",(1996)
8345,Ride Along ,"['Action', 'Comedy']",(2014)
8346,Jack Ryan: Shadow Recruit ,"['Action', 'Drama', 'Thriller', 'IMAX']",(2014)
8347,Divergent ,"['Adventure', 'Romance', 'Sci-Fi', 'IMAX']",(2014)
8348,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') ,['Drama'],(2007)
8349,Ernest & Célestine (Ernest et Célestine) ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Romance']",(2012)
8350,Drift ,['Drama'],(2013)
8351,"I, Frankenstein ","['Action', 'Fantasy', 'Sci-Fi', 'IMAX']",(2014)
8352,Better Living Through Chemistry ,"['Comedy', 'Drama']",(2014)
8353,Nymphomaniac: Volume I ,['Drama'],(2013)
8354,Enemy ,"['Mystery', 'Thriller']",(2013)
8355,Wonder Woman ,"['Action', 'Adventure', 'Animation', 'Fantasy']",(2009)
8356,"Monuments Men, The ","['Action', 'Drama', 'War']",(2014)
8357,The Lego Movie ,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",(2014)
8358,RoboCop ,"['Action', 'Crime', 'Sci-Fi', 'IMAX']",(2014)
8359,"Art of the Steal, The ",['Crime'],(2013)
8360,Nymphomaniac: Volume II ,"['Drama', 'Mystery']",(2013)
8361,Knights of Badassdom ,"['Adventure', 'Comedy', 'Fantasy']",(2013)
8362,Venus in Fur (La Vénus à la fourrure) ,['Drama'],(2013)
8363,Date and Switch ,['Comedy'],(2014)
8364,"Zero Theorem, The ","['Drama', 'Fantasy', 'Sci-Fi']",(2013)
8365,Winter's Tale ,"['Drama', 'Fantasy', 'Mystery']",(2014)
8366,On the Other Side of the Tracks (De l'autre côté du périph) ,"['Action', 'Comedy', 'Crime']",(2012)
8367,GLOW: The Story of the Gorgeous Ladies of Wrestling ,['Documentary'],(2012)
8368,Cold Comes the Night ,"['Crime', 'Drama', 'Thriller']",(2013)
8369,Chouchou ,['Comedy'],(2003)
8370,Someone Marry Barry ,['Comedy'],(2014)
8371,About Last Night ,"['Comedy', 'Romance']",(2014)
8372,"Grand Budapest Hotel, The ","['Comedy', 'Drama']",(2014)
8373,"Oversimplification of Her Beauty, An ","['Animation', 'Comedy', 'Drama', 'Romance']",(2012)
8374,Bring It On: Fight to the Finish ,['Comedy'],(2009)
8375,That Awkward Moment ,"['Comedy', 'Romance']",(2014)
8376,Interstellar ,"['Sci-Fi', 'IMAX']",(2014)
8377,3 Days to Kill ,"['Action', 'Crime', 'Drama']",(2014)
8378,Welcome to the Jungle ,['Comedy'],(2013)
8379,Non-Stop ,"['Action', 'Mystery', 'Thriller']",(2014)
8380,Wrinkles (Arrugas) ,"['Animation', 'Drama']",(2011)
8381,"Garden of Words, The (Koto no ha no niwa) ","['Animation', 'Romance']",(2013)
8382,300: Rise of an Empire ,"['Action', 'Drama', 'War', 'IMAX']",(2014)
8383,Particle Fever ,['Documentary'],(2013)
8384,"Bag Man, The ","['Crime', 'Drama', 'Thriller']",(2014)
8385,Mr. Peabody & Sherman ,"['Adventure', 'Animation', 'Comedy']",(2014)
8386,Under the Skin ,"['Horror', 'Sci-Fi', 'Thriller']",(2013)
8387,Need for Speed ,"['Action', 'Crime', 'Drama', 'IMAX']",(2014)
8388,Barefoot ,"['Comedy', 'Drama', 'Romance']",(2014)
8389,Veronica Mars ,"['Comedy', 'Crime', 'Drama']",(2014)
8390,Bad Words ,['Comedy'],(2013)
8391,Son of God ,['Drama'],(2014)
8392,Puss in Boots: The Three Diablos ,"['Animation', 'Comedy']",(2012)
8393,Why Don't You Play In Hell? (Jigoku de naze warui) ,"['Action', 'Drama']",(2013)
8394,Ocho apellidos vascos ,['Comedy'],(2014)
8395,Captain America: The Winter Soldier ,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",(2014)
8396,Noah ,"['Adventure', 'Drama', 'IMAX']",(2014)
8397,"Nut Job, The ","['Adventure', 'Animation', 'Children', 'Comedy']",(2014)
8398,King of Comedy (Hei kek ji wong) ,"['Comedy', 'Drama', 'Romance']",(1999)
8399,13 Sins ,"['Horror', 'Thriller']",(2014)
8400,Muppets Most Wanted ,"['Adventure', 'Comedy', 'Crime']",(2014)
8401,Me and you (io e te) ,['Drama'],(2012)
8402,Free to Play ,['Documentary'],(2014)
8403,"Unknown Known, The ",['Documentary'],(2013)
8404,The Raid 2: Berandal ,"['Action', 'Crime', 'Thriller']",(2014)
8405,"Brain Smasher... A Love Story (Bouncer and the Lady, The) ","['Action', 'Comedy']",(1993)
8406,The Amazing Spider-Man 2 ,"['Action', 'Sci-Fi', 'IMAX']",(2014)
8407,Calvary ,"['Comedy', 'Drama']",(2014)
8408,Oculus ,['Horror'],(2013)
8409,God's Not Dead ,['Drama'],(2014)
8410,Cold in July ,"['Drama', 'Thriller']",(2014)
8411,Rio 2 ,"['Adventure', 'Animation', 'Children', 'Comedy']",(2014)
8412,"Honest Liar, An ","['Comedy', 'Documentary']",(2014)
8413,Fading Gigolo ,['Comedy'],(2013)
8414,Transcendence ,"['Drama', 'Sci-Fi', 'IMAX']",(2014)
8415,Hatchet III ,"['Comedy', 'Horror']",(2013)
8416,"Other Woman, The ","['Comedy', 'Romance']",(2014)
8417,"Haunted House 2, A ","['Comedy', 'Horror']",(2014)
8418,Mulan II ,"['Action', 'Animation', 'Children', 'Comedy', 'Musical']",(2004)
8419,Brick Mansions ,"['Action', 'Crime', 'Drama']",(2014)
8420,Locke ,['Drama'],(2013)
8421,Neighbors ,['Comedy'],(2014)
8422,Alpha and Omega 3: The Great Wolf Games ,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']",(2014)
8423,Mom's Night Out ,['Comedy'],(2014)
8424,Lucy ,"['Action', 'Sci-Fi']",(2014)
8425,X-Men: Days of Future Past ,"['Action', 'Adventure', 'Sci-Fi']",(2014)
8426,Godzilla ,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",(2014)
8427,Walk of Shame ,['Comedy'],(2014)
8428,Blue Ruin ,['Thriller'],(2013)
8429,Chef ,['Comedy'],(2014)
8430,Afflicted ,"['Horror', 'Sci-Fi', 'Thriller']",(2013)
8431,Blended ,['Comedy'],(2014)
8432,Begin Again ,"['Comedy', 'Romance']",(2013)
8433,Maleficent ,"['Action', 'Adventure', 'Children', 'IMAX']",(2014)
8434,Zombeavers ,"['Action', 'Comedy', 'Horror']",(2014)
8435,At Middleton ,"['Comedy', 'Romance']",(2013)
8436,"Dance of Reality, The (Danza de la realidad, La) ","['Drama', 'Fantasy']",(2013)
8437,A Million Ways to Die in the West ,"['Comedy', 'Western']",(2014)
8438,Edge of Tomorrow ,"['Action', 'Sci-Fi', 'IMAX']",(2014)
8439,Mission: Impossible - Rogue Nation ,"['Action', 'Adventure', 'Thriller']",(2015)
8440,Midnight Chronicles ,"['Action', 'Adventure', 'Fantasy']",(2009)
8441,Million Dollar Arm ,"['Comedy', 'Drama']",(2014)
8442,G.B.F. ,['Comedy'],(2013)
8443,Jimi: All Is by My Side ,['Drama'],(2013)
8444,Bad Asses (Bad Ass 2) ,"['Action', 'Drama']",(2014)
8445,Lilting ,['Drama'],(2014)
8446,The Fault in Our Stars ,"['Drama', 'Romance']",(2014)
8447,Tangled Ever After ,"['Action', 'Animation', 'Children']",(2012)
8448,Maps to the Stars ,['Drama'],(2014)
8449,22 Jump Street ,"['Action', 'Comedy', 'Crime']",(2014)
8450,"Equalizer, The ","['Action', 'Crime', 'Thriller']",(2014)
8451,How to Train Your Dragon 2 ,"['Action', 'Adventure', 'Animation']",(2014)
8452,Birdman: Or (The Unexpected Virtue of Ignorance) ,"['Comedy', 'Drama']",(2014)
8453,Boyhood ,['Drama'],(2014)
8454,Think Like a Man Too ,"['Comedy', 'Romance']",(2014)
8455,Jersey Boys ,"['Drama', 'Musical']",(2014)
8456,Nick Fury: Agent of S.H.I.E.L.D. ,"['Action', 'Sci-Fi']",(1998)
8457,"Internet's Own Boy: The Story of Aaron Swartz, The ",['Documentary'],(2014)
8458,Transformers: Age of Extinction ,"['Action', 'Adventure', 'Sci-Fi']",(2014)
8459,Frank ,"['Comedy', 'Drama', 'Mystery']",(2014)
8460,They Came Together ,"['Comedy', 'Romance']",(2014)
8461,Honey (Miele) ,['Drama'],(2013)
8462,Planes: Fire & Rescue ,"['Adventure', 'Animation', 'Comedy']",(2014)
8463,Tammy ,['Comedy'],(2014)
8464,Colourful (Karafuru) ,"['Animation', 'Drama', 'Fantasy', 'Mystery']",(2010)
8465,"Babadook, The ","['Drama', 'Horror', 'Thriller']",(2014)
8466,Whiplash ,['Drama'],(2014)
8467,Gone Girl ,"['Drama', 'Thriller']",(2014)
8468,"Angriest Man in Brooklyn, The ","['Comedy', 'Drama']",(2014)
8469,Dawn of the Planet of the Apes ,['Sci-Fi'],(2014)
8470,Deliver Us from Evil ,"['Crime', 'Horror', 'Thriller']",(2014)
8471,And So It Goes ,"['Comedy', 'Drama', 'Romance']",(2014)
8472,Sex Tape ,['Comedy'],(2014)
8473,I Origins ,"['Drama', 'Sci-Fi']",(2014)
8474,"Purge: Anarchy, The ","['Action', 'Horror', 'Thriller']",(2014)
8475,Guardians of the Galaxy ,"['Action', 'Adventure', 'Sci-Fi']",(2014)
8476,"Signal, The ","['Sci-Fi', 'Thriller']",(2014)
8477,The Expendables 3 ,"['Action', 'Adventure']",(2014)
8478,Hercules ,"['Action', 'Adventure']",(2014)
8479,A Most Wanted Man ,['Thriller'],(2014)
8480,Life After Beth ,"['Comedy', 'Horror', 'Romance']",(2014)
8481,Felony ,['Thriller'],(2013)
8482,Get on Up ,"['Drama', 'Musical']",(2014)
8483,Magic in the Moonlight ,"['Comedy', 'Drama', 'Romance']",(2014)
8484,Housebound ,"['Comedy', 'Horror', 'Thriller']",(2014)
8485,The Hundred-Foot Journey ,"['Comedy', 'Drama']",(2014)
8486,Batman: Assault on Arkham ,"['Action', 'Animation', 'Crime', 'Thriller']",(2014)
8487,White Frog ,['Drama'],(2012)
8488,"Den, The ","['Horror', 'Thriller']",(2013)
8489,Jupiter Ascending ,"['Action', 'Adventure', 'Sci-Fi']",(2015)
8490,Teenage Mutant Ninja Turtles ,"['Action', 'Adventure', 'Comedy']",(2014)
8491,I'll Follow You Down ,"['Drama', 'Mystery', 'Sci-Fi']",(2013)
8492,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) ","['Animation', 'Comedy']",(1997)
8493,"Giver, The ","['Drama', 'Sci-Fi']",(2014)
8494,"Pretty One, The ","['Comedy', 'Drama']",(2013)
8495,Revenge of the Green Dragons ,"['Action', 'Crime', 'Drama']",(2014)
8496,Let's Be Cops ,"['Comedy', 'Crime']",(2014)
8497,"Inbetweeners 2, The ",['Comedy'],(2014)
8498,"Sacrament, The ","['Horror', 'Thriller']",(2013)
8499,Sin City: A Dame to Kill For ,"['Action', 'Crime', 'Thriller']",(2014)
8500,If I Stay ,['Drama'],(2014)
8501,"Two Days, One Night (Deux jours, une nuit) ",['Drama'],(2014)
8502,Coherence ,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",(2013)
8503,"As Above, So Below ","['Horror', 'Thriller']",(2014)
8504,"One I Love, The ","['Comedy', 'Drama', 'Romance']",(2014)
8505,Headshot ,"['Crime', 'Drama', 'Thriller']",(2011)
8506,"Guest, The ",['Thriller'],(2014)
8507,Pride ,"['Comedy', 'Drama']",(2014)
8508,Honeymoon ,['Horror'],(2014)
8509,The Drop ,"['Crime', 'Drama', 'Thriller']",(2014)
8510,"20,000 Days on Earth ","['Documentary', 'Drama', 'Musical']",(2014)
8511,The Skeleton Twins ,['Drama'],(2014)
8512,Beautiful Losers ,['Documentary'],(2008)
8513,"Maze Runner, The ","['Action', 'Mystery', 'Sci-Fi']",(2014)
8514,Camp X-Ray ,['Drama'],(2014)
8515,"Walk Among the Tombstones, A ","['Action', 'Crime', 'Mystery', 'Thriller']",(2014)
8516,Laggies ,"['Comedy', 'Romance']",(2014)
8517,La cravate ,['(no genres listed)'],(1957)
8518,Cesar Chavez ,['Drama'],(2014)
8519,Who Am I (Kein System Ist Sicher) ,['Thriller'],(2014)
8520,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) ","['Animation', 'Drama', 'Fantasy']",(2013)
8521,This Is Where I Leave You ,"['Comedy', 'Drama']",(2014)
8522,Angel's Egg (Tenshi no tamago) ,"['Animation', 'Drama', 'Fantasy']",(1985)
8523,American Sniper ,"['Action', 'War']",(2014)
8524,Tusk ,"['Comedy', 'Drama', 'Horror']",(2014)
8525,Hector and the Search for Happiness ,"['Adventure', 'Comedy', 'Drama']",(2014)
8526,Horns ,"['Horror', 'Mystery']",(2014)
8527,Annabelle ,['Horror'],(2014)
8528,Two Night Stand ,"['Comedy', 'Romance']",(2014)
